estacion_id,fecha,lluvia_total,temp_media,pet,spei_3,spei_6,spei_12
ENCAR,2009-02-01,166.2000,26.0429,99.3438,-1.2026,-0.3698,-0.4417
ENCAR,2009-03-01,12.0000,25.5129,131.3875,-1.2130,-1.0752,-0.4910
ENCAR,2009-04-01,46.6000,22.4400,101.0471,-1.5003,-2.5034,-1.2699
ENCAR,2009-05-01,134.2000,19.0935,75.4012,-1.5539,-2.0836,-1.0705
ENCAR,2009-06-01,109.0000,13.3100,30.4711,-0.3796,-1.1339,-1.2003
ENCAR,2009-07-01,167.5000,12.0226,24.7609,0.5832,-0.5148,-0.7517
ENCAR,2009-08-01,173.8000,17.7613,60.5553,0.8238,-0.3412,-0.5193
ENCAR,2009-09-01,229.0000,18.3700,58.0974,1.2120,0.6294,-0.2468
ENCAR,2009-10-01,133.0000,22.4258,92.1531,0.7824,0.9137,-0.7064
ENCAR,2009-11-01,400.1000,26.0333,119.3136,1.4744,1.5268,0.0032
ENCAR,2009-12-01,229.6000,26.1677,122.1375,1.2210,1.6023,0.5002
ENCAR,2010-01-01,181.4000,26.8355,132.7790,1.2525,1.3532,0.6235
ENCAR,2010-02-01,116.4000,27.8179,116.7075,-0.0047,1.0382,0.4812
ENCAR,2010-03-01,93.0000,25.4548,130.6582,-0.7780,0.4109,0.6540
ENCAR,2010-04-01,171.4000,20.8567,84.5060,-0.5632,0.5556,0.9439
ENCAR,2010-05-01,189.0000,16.3935,51.9532,0.1451,0.0906,1.0997
ENCAR,2010-06-01,155.5000,16.7100,53.1205,0.7882,0.0734,1.1466
ENCAR,2010-07-01,116.0000,14.8097,41.2082,0.7352,0.1614,1.0123
ENCAR,2010-08-01,6.6000,16.3613,49.5495,-0.1130,0.0173,0.6943
ENCAR,2010-09-01,159.6000,18.7933,61.4229,-0.1343,0.4635,0.5415
ENCAR,2010-10-01,122.9000,20.0484,70.0823,-0.2473,0.3550,0.5669
ENCAR,2010-11-01,40.0000,22.8000,86.2939,-0.2647,-0.2702,-0.1598
ENCAR,2010-12-01,219.6000,25.2290,111.7089,-0.2143,-0.2503,-0.1588
ENCAR,2011-01-01,62.5000,27.7903,144.6191,-0.9597,-0.8523,-0.4715
ENCAR,2011-02-01,255.7000,26.0571,99.4770,0.1243,-0.0999,-0.0988
ENCAR,2011-03-01,70.4000,25.1710,127.1270,-0.7396,-0.6747,-0.1431
ENCAR,2011-04-01,133.2000,22.2867,99.3685,-0.1175,-0.7500,-0.2680
ENCAR,2011-05-01,30.5000,18.6226,70.9380,-1.2201,-0.7267,-0.7032
ENCAR,2011-06-01,164.9000,15.9733,47.5800,-0.2335,-0.6893,-0.6654
ENCAR,2011-07-01,99.4000,15.4613,45.7794,-0.1319,-0.1807,-0.7190
ENCAR,2011-08-01,90.9000,17.7161,60.1798,0.2192,-0.6490,-0.5345
ENCAR,2011-09-01,52.7000,20.3833,74.9034,-0.4910,-0.5157,-0.8386
ENCAR,2011-10-01,325.5000,22.7323,95.2601,0.3942,0.1818,-0.3951
ENCAR,2011-11-01,87.3000,24.4333,102.1857,0.1783,0.2660,-0.3195
ENCAR,2011-12-01,64.8000,26.0032,120.2700,0.0157,-0.3318,-0.7221
ENCAR,2012-01-01,27.3000,27.6419,142.7398,-2.0520,-0.9957,-0.8073
ENCAR,2012-02-01,161.0000,27.9103,121.8598,-1.6670,-0.9604,-1.1156
ENCAR,2012-03-01,49.1000,23.9742,112.8631,-1.7241,-1.1376,-1.1346
ENCAR,2012-04-01,159.0000,20.7467,83.4212,-0.5521,-1.8681,-1.0227
ENCAR,2012-05-01,38.8000,19.2903,77.3138,-0.9964,-1.9918,-1.0175
ENCAR,2012-06-01,100.8000,16.4767,51.3265,-0.3601,-1.4687,-1.2003
ENCAR,2012-07-01,66.0000,14.1516,36.8772,-0.6121,-0.8379,-1.2677
ENCAR,2012-08-01,72.0000,20.2323,83.2449,-0.4628,-1.0479,-1.3847
ENCAR,2012-09-01,43.6000,21.2500,82.9243,-0.9652,-0.9449,-1.4330
ENCAR,2012-10-01,213.0000,22.9323,97.3207,-0.4749,-0.7806,-1.7668
ENCAR,2012-11-01,48.4000,25.2333,110.5537,-0.7577,-0.8767,-1.9100
ENCAR,2012-12-01,435.5000,26.4613,125.5120,0.9482,0.0907,-0.8803
ENCAR,2013-01-01,83.6000,25.9484,122.3102,0.2548,-0.1438,-0.6837
ENCAR,2013-02-01,67.4000,25.5179,94.5220,0.4192,-0.2002,-0.8532
ENCAR,2013-03-01,274.8000,22.1452,92.9716,-0.2062,0.5361,-0.2454
ENCAR,2013-04-01,235.0000,20.8933,84.8694,0.6938,0.6422,-0.0711
ENCAR,2013-05-01,153.0000,17.3323,59.5239,1.2060,1.0985,0.2273
ENCAR,2013-06-01,70.2000,16.0867,48.4090,0.5168,0.2219,0.1658
ENCAR,2013-07-01,206.4000,15.8903,48.9453,0.5500,0.8331,0.4469
ENCAR,2013-08-01,105.8000,14.6387,37.7574,0.4337,1.1073,0.6154
ENCAR,2013-09-01,93.6000,18.6533,60.3111,0.4866,0.6733,0.7664
ENCAR,2013-10-01,208.1000,22.3903,91.7973,0.2952,0.5697,0.7677
ENCAR,2013-11-01,146.2000,25.5167,113.6111,0.1252,0.3781,0.9603
ENCAR,2013-12-01,109.9000,27.4161,136.8664,-0.1757,0.2197,0.2516
ENCAR,2014-01-01,256.0000,27.9742,146.9680,-0.2131,0.0575,0.5706
ENCAR,2014-02-01,57.9000,27.6714,115.2123,-0.6979,-0.3875,0.5066
ENCAR,2014-03-01,421.5000,24.0742,114.0167,0.9299,0.5411,0.7698
ENCAR,2014-04-01,339.7000,22.5067,101.7821,1.4569,0.9069,0.9484
ENCAR,2014-05-01,217.0000,18.3613,68.5309,2.2213,1.2352,1.0582
ENCAR,2014-06-01,304.5000,16.7867,53.7179,2.0189,1.9565,1.4995
ENCAR,2014-07-01,197.7000,16.7000,55.2639,1.6643,2.0380,1.4713
ENCAR,2014-08-01,39.2000,18.8645,70.1602,0.9429,2.1015,1.2828
ENCAR,2014-09-01,379.8000,21.0500,81.0305,1.1437,2.0806,1.7787
ENCAR,2014-10-01,193.6000,24.7419,117.1642,0.8658,1.6796,1.7061
ENCAR,2014-11-01,222.4000,23.8300,96.1305,1.5093,1.6224,1.8756
ENCAR,2014-12-01,289.6000,24.6032,105.0599,1.0482,1.4487,2.2461
ENCAR,2015-01-01,301.9000,25.7161,119.6528,1.4764,1.5537,2.3707
ENCAR,2015-02-01,22.7000,25.8214,97.2929,0.6376,1.4385,2.3415
ENCAR,2015-03-01,91.3000,24.6226,120.4665,-0.4030,0.4930,1.7507
ENCAR,2015-04-01,160.4000,21.9667,95.9189,-1.0721,0.4554,1.4292
ENCAR,2015-05-01,227.4000,18.6968,71.6304,0.1684,0.5478,1.4430
ENCAR,2015-06-01,193.6000,18.0033,63.7325,0.8910,0.3753,1.2113
ENCAR,2015-07-01,169.1000,16.0258,49.9711,1.1211,0.1692,1.1659
ENCAR,2015-08-01,41.0000,21.0065,91.2431,0.2053,0.2497,1.1281
ENCAR,2015-09-01,131.9000,20.2300,73.5343,-0.1484,0.5294,0.6406
ENCAR,2015-10-01,90.1000,22.1290,89.2021,-0.7874,0.3277,0.4807
ENCAR,2015-11-01,325.6000,22.6033,84.4867,0.6740,0.5968,0.7225
ENCAR,2015-12-01,290.2000,24.6548,105.5992,1.2108,0.7627,0.7226
ENCAR,2016-01-01,107.1000,27.2806,138.2248,1.0789,0.2947,0.2670
ENCAR,2016-02-01,303.0000,26.6414,108.7651,0.8807,1.0376,0.8366
ENCAR,2016-03-01,311.2000,22.6742,98.4916,1.0003,1.4618,1.3150
ENCAR,2016-04-01,171.6000,23.2700,110.4231,1.3780,1.6198,1.3087
ENCAR,2016-05-01,89.5000,15.9516,48.5978,0.7377,1.0785,1.0850
ENCAR,2016-06-01,7.0000,12.8200,27.8029,-0.3881,0.4659,0.7814
ENCAR,2016-07-01,56.9000,15.9613,49.4810,-0.6823,0.5860,0.5482
ENCAR,2016-08-01,116.0000,17.8935,61.6629,-0.6073,0.1367,0.7667
ENCAR,2016-09-01,36.5000,18.1900,56.7165,-0.6040,-0.7102,0.6031
ENCAR,2016-10-01,201.3000,21.2774,81.0469,-0.0117,-0.4814,0.8502
ENCAR,2016-11-01,189.2000,22.7067,85.4335,0.2295,-0.2491,0.5652
ENCAR,2016-12-01,252.0000,25.2000,111.3951,0.9529,0.3030,0.4715
ENCAR,2017-01-01,72.3000,26.2806,126.1718,0.1655,0.1001,0.4226
ENCAR,2017-02-01,172.7000,25.6643,95.8526,0.0340,0.1755,0.1650
ENCAR,2017-03-01,267.5000,24.6387,120.6594,0.0647,0.7044,0.0163
ENCAR,2017-04-01,453.1000,20.5633,81.6317,1.8651,1.4171,0.6916
ENCAR,2017-05-01,321.0000,18.9097,73.6396,2.4697,1.7896,1.1094
ENCAR,2017-06-01,119.6000,16.8800,54.4505,2.1864,1.5967,1.2769
ENCAR,2017-07-01,3.8000,18.1419,67.6570,0.4400,1.5707,1.1382
ENCAR,2017-08-01,202.8000,18.9935,71.3384,-0.1204,1.7115,1.2881
ENCAR,2017-09-01,42.5000,22.0533,90.7932,-0.7287,1.1928,1.2339
ENCAR,2017-10-01,445.4000,21.2516,80.8070,1.2965,1.1737,1.6940
ENCAR,2017-11-01,228.1000,22.5100,83.6370,1.3487,0.8800,1.7682
ENCAR,2017-12-01,106.2000,26.4452,125.3251,1.4642,0.6278,1.4732
ENCAR,2018-01-01,327.3000,25.3000,114.9776,0.8374,1.4165,1.9592
ENCAR,2018-02-01,54.9000,25.1929,91.6079,-0.0012,0.9491,1.7553
ENCAR,2018-03-01,152.3000,24.2032,115.5154,0.2704,1.1901,1.5529
ENCAR,2018-04-01,0.0000,24.5467,125.8144,-1.6259,-0.3690,0.5675
ENCAR,2018-05-01,91.4000,19.9774,84.2154,-1.3370,-0.9052,0.0412
ENCAR,2018-06-01,28.2000,14.5867,38.1127,-1.6450,-0.8673,-0.1315
ENCAR,2018-07-01,20.9000,15.6387,47.0734,-1.0096,-1.9715,-0.0443
ENCAR,2018-08-01,48.4000,15.1742,41.2212,-1.0097,-1.7458,-0.3362
ENCAR,2018-09-01,141.0000,20.3300,74.4255,-0.5706,-1.5993,-0.0660
ENCAR,2018-10-01,374.4000,21.2935,81.1971,0.9628,0.0771,-0.2327
ENCAR,2018-11-01,290.7000,24.3133,100.9639,1.6941,0.6625,-0.1265
ENCAR,2018-12-01,187.6000,25.6323,116.1212,1.7127,0.9048,0.0813
ENCAR,2019-01-01,170.4000,27.0258,135.0914,0.6569,1.0813,-0.3306
ENCAR,2019-02-01,125.3000,25.1464,91.1960,-0.0793,1.1569,-0.1629
ENCAR,2019-03-01,307.2000,23.4323,106.7314,0.5372,1.5196,0.2100
ENCAR,2019-04-01,245.3000,22.2100,98.5355,1.0235,1.1218,0.7916
ENCAR,2019-05-01,386.4000,19.2581,76.9983,2.0891,1.4488,1.3882
ENCAR,2019-06-01,4.1000,19.2867,75.4084,1.0382,1.0565,1.2706
ENCAR,2019-07-01,131.0000,14.7258,40.6404,0.7974,1.2108,1.4924
ENCAR,2019-08-01,64.7000,16.7097,52.1668,-0.6595,1.1508,1.5024
ENCAR,2019-09-01,10.7000,20.1533,72.8554,-0.6085,0.3657,1.2574
ENCAR,2019-10-01,113.6000,23.5129,103.4512,-1.0733,-0.0919,0.6902
ENCAR,2019-11-01,310.3000,25.4067,112.4183,-0.0542,-0.4982,0.7071
ENCAR,2019-12-01,92.2000,25.2194,111.6042,0.1565,-0.3050,0.5160
ENCAR,2020-01-01,220.7000,26.4065,127.6525,0.5446,-0.2952,0.6380
ENCAR,2020-02-01,93.1000,25.2276,95.1995,-0.4402,-0.3488,0.5617
ENCAR,2020-03-01,44.4000,25.7452,134.3289,-0.8335,-0.4521,-0.0802
ENCAR,2020-04-01,104.0000,20.6867,82.8331,-1.2673,-0.4109,-0.3768
ENCAR,2020-05-01,117.9000,17.0194,56.9327,-0.8848,-0.9505,-1.0046
ENCAR,2020-06-01,131.6000,17.7367,61.4508,-0.0221,-0.5907,-0.6399
ENCAR,2020-07-01,144.7000,15.2419,44.2088,0.3609,-0.5620,-0.6146
ENCAR,2020-08-01,51.3000,18.4323,66.2973,-0.0054,-0.6119,-0.6837
ENCAR,2020-09-01,40.2000,20.4400,75.4132,-0.5558,-0.4038,-0.6160
ENCAR,2020-10-01,33.5000,23.5645,104.0069,-1.5920,-0.7577,-0.8208
ENCAR,2020-11-01,120.0000,24.4467,102.3219,-1.3768,-0.9344,-1.3027
ENCAR,2020-12-01,84.8000,25.5097,114.7692,-1.3431,-1.3713,-1.3321
ENCAR,2021-01-01,334.5000,25.4032,116.1271,0.2403,-0.8611,-0.9917
ENCAR,2021-02-01,33.6000,24.7464,87.6925,-0.1125,-1.0240,-1.1307
ENCAR,2021-03-01,231.0000,23.9194,112.2334,0.5966,-0.4124,-0.5896
ENCAR,2021-04-01,27.9000,21.6000,92.0543,-0.8364,-0.3888,-0.8055
ENCAR,2021-05-01,68.4000,17.2484,58.8227,-0.4799,-0.4189,-0.9390
ENCAR,2021-06-01,108.6000,15.4633,43.9537,-0.7814,-0.0774,-0.9534
ENCAR,2021-07-01,30.0000,15.6548,47.1921,-0.5188,-0.9764,-1.2707
ENCAR,2021-08-01,44.0000,19.1548,72.8275,-0.7325,-0.8715,-1.3090
ENCAR,2021-09-01,91.4000,21.3217,83.6092,-1.0658,-1.3514,-1.1905
ENCAR,2021-10-01,155.5000,21.5710,83.8059,-0.5537,-0.7705,-0.8137
ENCAR,2021-11-01,77.4000,24.5600,103.4847,-0.5387,-0.9160,-0.9274
ENCAR,2021-12-01,0.5000,26.8919,130.5611,-1.3537,-1.8059,-1.1950
ENCAR,2022-01-01,21.5000,29.4097,166.0801,-3.0022,-2.5112,-2.2756
ENCAR,2022-02-01,61.4000,28.1071,119.6949,-3.3127,-2.6945,-2.2894
ENCAR,2022-03-01,266.4000,24.8355,123.0272,-1.1962,-1.9154,-2.2094
ENCAR,2022-04-01,261.4000,21.8833,95.0323,0.4529,-1.4489,-1.5086
ENCAR,2022-05-01,220.9000,16.2065,50.5165,1.4256,-0.6144,-1.0632
ENCAR,2022-06-01,81.7000,14.6467,38.4969,1.0177,0.0171,-1.1208
ENCAR,2022-07-01,46.3000,19.7097,82.8427,0.1002,0.3750,-1.1733
ENCAR,2022-08-01,58.3000,16.8710,53.4056,-0.7729,0.5738,-1.0822
ENCAR,2022-09-01,76.4000,17.3333,50.4110,-0.8723,0.1985,-1.0335
ENCAR,2022-10-01,216.1000,19.8806,68.6584,0.1064,0.1354,-0.8349
ENCAR,2022-11-01,92.8000,22.4167,82.7923,0.1313,-0.4320,-0.7423
ENCAR,2022-12-01,92.8000,26.5484,126.5237,-0.1665,-0.7290,-0.5013
ENCAR,2023-01-01,77.6000,27.0677,135.6041,-1.3362,-0.8153,-0.2918
ENCAR,2023-02-01,61.8000,25.8250,97.3257,-1.6362,-0.9822,-0.2377
ENCAR,2023-03-01,101.5000,25.8710,135.9382,-1.6410,-1.2436,-0.6717
ENCAR,2023-04-01,141.7000,21.0767,86.7003,-0.9268,-1.6760,-0.9585
ENCAR,2023-05-01,169.2000,18.8097,72.6918,-0.2006,-1.2701,-1.1559
ENCAR,2023-06-01,40.7000,17.7933,61.9315,-0.1330,-1.2145,-1.3333
ENCAR,2023-07-01,52.1000,17.6258,63.0507,-0.4792,-1.0109,-1.2622
ENCAR,2023-08-01,171.5000,19.6903,77.9022,-0.4949,-0.4943,-1.0220
ENCAR,2023-09-01,317.3000,22.1200,91.4652,0.7099,0.4078,-0.5111
ENCAR,2023-10-01,500.1000,21.4161,82.3438,2.3722,1.4594,0.1240
ENCAR,2023-11-01,338.4000,24.1367,99.1810,2.8580,1.8273,0.6216
ENCAR,2023-12-01,263.5000,25.8839,118.9258,2.5908,2.2297,0.9870
GBRU,2000-01-01,76.1000,28.3484,155.0014,,,
GBRU,2000-02-01,83.4000,27.1931,115.4295,,,
GBRU,2000-03-01,37.0000,26.0484,137.9021,-1.9794,,
GBRU,2000-04-01,197.0000,23.0733,104.3871,-0.2494,,
GBRU,2000-05-01,76.4000,18.2000,60.6701,0.1003,,
GBRU,2000-06-01,138.2000,18.7133,63.8483,1.1610,-0.2115,
GBRU,2000-07-01,8.2000,12.1355,20.5145,0.5608,0.1352,
GBRU,2000-08-01,76.6000,18.7258,62.8186,0.5488,0.3640,
GBRU,2000-09-01,18.5000,20.3033,69.1435,-0.3183,0.6067,
GBRU,2000-10-01,155.6000,24.6903,114.6056,0.0772,0.3573,
GBRU,2000-11-01,187.3000,23.5333,90.4697,0.6185,0.7452,
GBRU,2000-12-01,194.0000,26.2258,122.7393,1.2993,0.7308,0.2663
GBRU,2001-01-01,14.5000,27.9710,149.4599,0.2752,0.1343,0.0414
GBRU,2001-02-01,171.2000,27.1643,111.1287,0.0223,0.3654,0.4133
GBRU,2001-03-01,120.8000,26.1581,139.4849,-0.6875,0.5207,0.7560
GBRU,2001-04-01,171.3000,23.6033,111.0291,0.7055,0.6127,0.6199
GBRU,2001-05-01,43.4000,17.4839,54.4027,0.2582,0.0818,0.5087
GBRU,2001-06-01,19.7000,16.9033,48.4340,0.1905,-0.4505,0.0898
GBRU,2001-07-01,16.8000,18.4452,63.9643,-0.6293,0.0190,-0.0484
GBRU,2001-08-01,23.4000,21.8710,95.7714,-1.2124,-0.7028,-0.3830
GBRU,2001-09-01,130.3000,20.4233,70.2592,-0.4005,-0.2643,0.0487
GBRU,2001-10-01,64.9000,23.7355,102.9629,-0.3279,-0.8169,-0.2613
GBRU,2001-11-01,110.0000,25.2200,109.1835,0.2059,-0.7479,-0.6269
GBRU,2001-12-01,117.8000,25.1194,109.1780,-0.1605,-0.5346,-0.8594
GBRU,2002-01-01,35.9000,27.7806,146.7137,-0.7571,-0.9025,-0.7703
GBRU,2002-02-01,156.8000,25.8464,97.0872,-0.2661,-0.1612,-0.7716
GBRU,2002-03-01,81.6000,27.8935,166.0751,-1.0821,-0.9769,-1.0128
GBRU,2002-04-01,189.5000,23.6400,111.4982,0.4065,-0.3139,-0.9483
GBRU,2002-05-01,123.3000,21.0742,90.3529,0.2307,-0.1417,-0.7868
GBRU,2002-06-01,74.4000,16.4733,45.1600,0.9283,-0.0335,-0.5704
GBRU,2002-07-01,19.0000,14.6226,34.0396,0.3672,0.4476,-0.4488
GBRU,2002-08-01,30.7000,20.3355,78.5899,-0.1987,-0.0954,-0.3552
GBRU,2002-09-01,27.5000,20.8367,74.1888,-0.8322,0.1002,-0.7578
GBRU,2002-10-01,98.3000,26.5968,140.2637,-1.0918,-0.5418,-0.7722
GBRU,2002-11-01,336.3000,25.5267,112.8273,0.8980,0.4512,0.0828
GBRU,2002-12-01,33.5000,27.4710,139.2201,0.5486,-0.2367,-0.3641
GBRU,2003-01-01,196.9000,26.9774,135.4756,1.1422,0.1615,0.3160
GBRU,2003-02-01,226.7000,26.3893,102.7263,0.5726,0.9812,0.5806
GBRU,2003-03-01,194.9000,25.4516,129.4883,1.5096,1.4703,1.2239
GBRU,2003-04-01,30.3000,22.0833,92.6648,0.8535,1.3836,0.6204
GBRU,2003-05-01,6.2000,18.4452,62.9157,-0.3539,0.0769,0.2516
GBRU,2003-06-01,30.2000,20.3467,80.1424,-1.4395,0.3568,-0.0644
GBRU,2003-07-01,4.4000,16.7516,49.2413,-1.2466,-0.1867,-0.1811
GBRU,2003-08-01,12.0000,16.3065,43.1415,-0.9867,-1.0703,-0.1156
GBRU,2003-09-01,55.3000,21.7267,83.1147,-0.7790,-1.6694,-0.0415
GBRU,2003-10-01,55.7000,24.6742,114.4023,-0.9074,-1.6447,-0.1073
GBRU,2003-11-01,242.3000,26.1767,120.8025,0.2875,-0.5505,-0.5003
GBRU,2003-12-01,301.4000,26.6129,127.7226,1.4384,0.6027,0.6106
GBRU,2004-01-01,27.2000,27.5032,142.7682,1.1445,0.2585,-0.1056
GBRU,2004-02-01,73.1000,25.8552,100.6471,0.2581,0.2764,-0.6849
GBRU,2004-03-01,114.9000,24.6968,119.3207,-1.2047,0.3918,-0.9426
GBRU,2004-04-01,255.0000,23.9533,115.5581,0.7399,1.3014,-0.1820
GBRU,2004-05-01,62.1000,14.8548,34.9458,1.0503,0.8824,0.1495
GBRU,2004-06-01,59.1000,17.6367,54.3562,1.1001,0.0656,0.3709
GBRU,2004-07-01,54.8000,16.4097,46.5588,0.3215,0.6733,0.5901
GBRU,2004-08-01,2.8000,17.7581,54.3868,-0.2362,0.5593,0.5052
GBRU,2004-09-01,24.0000,20.9567,75.3551,-0.6975,0.3314,0.4082
GBRU,2004-10-01,120.4000,23.8258,104.0306,-0.6264,-0.3046,0.7206
GBRU,2004-11-01,291.2000,23.9100,94.4570,1.0480,0.5573,1.0429
GBRU,2004-12-01,91.0000,26.1129,121.3093,1.1616,0.3877,0.1901
GBRU,2005-01-01,118.0000,26.9839,135.5636,0.9769,0.2603,0.5916
GBRU,2005-02-01,75.9000,25.8036,96.6506,-0.4749,0.4123,0.6200
GBRU,2005-03-01,67.5000,25.0710,124.2954,-0.7011,0.3857,0.4031
GBRU,2005-04-01,151.5000,22.5200,97.7266,-0.1242,0.5666,0.0571
GBRU,2005-05-01,125.0000,19.9710,78.0752,0.3461,-0.1880,0.1360
GBRU,2005-06-01,,20.0933,77.4610,0.2088,-0.4440,-0.1886
GBRU,2005-07-01,2.0000,15.8210,42.1603,-0.4921,-0.5704,-0.3755
GBRU,2005-08-01,7.8000,19.5194,70.3150,-1.5693,-0.8107,-0.4172
GBRU,2005-09-01,78.3000,17.5333,46.4217,-0.4929,-0.3107,-0.0951
GBRU,2005-10-01,124.5000,21.7000,80.7078,0.1400,-0.3651,0.0130
GBRU,2005-11-01,114.6000,24.4967,100.8856,0.6318,-0.5494,-0.6902
GBRU,2005-12-01,,26.0145,120.0718,-0.4253,-0.7939,-1.0203
GBRU,2006-01-01,95.6000,27.4677,142.2685,-1.2629,-0.8320,-1.1254
GBRU,2006-02-01,22.1000,26.9107,108.3335,-2.6435,-0.9732,-1.3587
GBRU,2006-03-01,122.5000,27.2581,155.9979,-1.4097,-1.3801,-1.2762
GBRU,2006-04-01,107.8000,22.8367,101.5043,-0.8677,-1.6265,-1.4437
GBRU,2006-05-01,42.8000,16.5129,46.5822,-0.1782,-1.7452,-1.6200
GBRU,2006-06-01,39.9000,19.4367,70.7762,-0.1585,-1.1638,-1.4581
GBRU,2006-07-01,,20.0161,79.8650,-0.8779,-1.3736,-1.5962
GBRU,2006-08-01,28.6000,19.1484,66.7441,-1.2189,-1.0720,-1.5116
GBRU,2006-09-01,38.8000,20.8633,74.4470,-1.2696,-1.0852,-1.7447
GBRU,2006-10-01,303.4000,25.6306,126.8520,0.7120,-0.1193,-1.2822
GBRU,2006-11-01,158.5000,25.3783,111.0554,1.1910,0.1454,-1.1619
GBRU,2006-12-01,194.1000,27.7968,143.7508,1.6240,0.5455,-0.5349
GBRU,2007-01-01,146.4000,27.9065,148.5254,0.6697,0.9084,-0.3653
GBRU,2007-02-01,51.4000,27.1429,110.8908,-0.0325,0.8105,-0.2624
GBRU,2007-03-01,246.1000,26.4258,143.3970,0.3277,1.4229,0.2770
GBRU,2007-04-01,166.7000,23.8133,113.7328,0.6728,0.8783,0.4679
GBRU,2007-05-01,98.0000,16.2710,44.7517,1.2985,0.9048,0.7057
GBRU,2007-06-01,6.0000,16.6667,46.6141,0.4851,0.4782,0.6647
GBRU,2007-07-01,18.0000,13.6452,28.2082,0.0652,0.4390,0.9612
GBRU,2007-08-01,0.2000,14.5161,31.4560,-0.5878,0.5749,0.9910
GBRU,2007-09-01,20.0000,22.5500,91.9505,-0.8675,-0.3121,0.8350
GBRU,2007-10-01,46.9000,26.4613,138.3315,-1.7488,-1.1480,-0.2530
GBRU,2007-11-01,113.0000,24.0900,96.4010,-1.1969,-1.3794,-0.3718
GBRU,2007-12-01,340.5000,26.6823,128.6288,0.9105,0.0647,0.2644
GBRU,2008-01-01,151.2000,27.2355,139.0246,1.4593,0.1786,0.3225
GBRU,2008-02-01,166.3000,25.7414,99.4484,1.7028,0.6568,0.8493
GBRU,2008-03-01,239.4000,25.2548,126.7871,1.2084,1.4791,0.8917
GBRU,2008-04-01,29.4000,21.4267,85.3699,0.8333,1.6273,0.4343
GBRU,2008-05-01,,18.1516,60.2330,0.0226,1.3024,-0.0230
GBRU,2008-06-01,28.0000,14.5000,31.9329,-0.9310,0.3060,0.1228
GBRU,2008-07-01,42.0000,19.9032,78.6473,-0.7520,0.0599,0.0175
GBRU,2008-08-01,18.1000,18.6581,62.2033,-0.6101,-0.5355,-0.0333
GBRU,2008-09-01,13.3000,19.1300,58.8208,-0.9901,-1.4934,0.0715
GBRU,2008-10-01,44.9000,24.4806,111.9812,-1.3025,-1.5668,0.1688
GBRU,2008-11-01,169.1000,25.4067,111.3925,-0.3636,-0.8303,0.3352
GBRU,2008-12-01,52.3000,27.3161,137.0990,-0.6928,-1.3254,-0.8144
GBRU,2009-01-01,102.5000,25.8806,121.0321,-0.2905,-1.2110,-0.9272
GBRU,2009-02-01,233.8000,26.5286,104.2057,0.2293,-0.2088,-0.6956
GBRU,2009-03-01,70.3000,26.1581,139.4849,0.3329,-0.3365,-1.3547
GBRU,2009-04-01,37.5000,22.8333,101.4641,0.0229,-0.3195,-1.3829
GBRU,2009-05-01,320.7000,19.6677,74.8971,0.7703,0.6322,-0.2541
GBRU,2009-06-01,36.2000,14.7967,33.7389,1.1695,1.0336,-0.2293
GBRU,2009-07-01,122.3000,14.1742,31.2785,1.9259,1.5088,0.2769
GBRU,2009-08-01,12.5000,18.3194,59.1837,0.3650,0.7287,0.2665
GBRU,2009-09-01,56.9000,19.6300,63.0909,0.3084,1.0169,0.4270
GBRU,2009-10-01,55.0000,24.3452,110.3058,-0.8190,1.0557,0.4755
GBRU,2009-11-01,77.2000,29.5833,168.4209,-1.2596,-0.6353,-0.1231
GBRU,2009-12-01,185.8000,27.0290,133.2203,-0.6908,-0.3556,0.4279
GBRU,2010-01-01,72.1000,27.9774,149.5536,-0.8927,-1.3499,0.1883
GBRU,2010-02-01,94.1000,29.2571,135.9501,-0.4593,-1.3191,-0.4815
GBRU,2010-03-01,104.6000,26.6903,147.3294,-1.3609,-1.5566,-0.3807
GBRU,2010-04-01,34.5000,22.4233,96.5913,-1.1957,-1.6018,-0.3735
GBRU,2010-05-01,177.7000,16.7516,48.4341,0.2170,-0.2822,-0.8117
GBRU,2010-06-01,14.2000,17.4333,52.6708,0.2457,-0.7937,-0.9618
GBRU,2010-07-01,90.4000,15.4839,39.7647,0.9353,-0.0850,-1.1081
GBRU,2010-08-01,0.2000,17.5032,52.2929,-0.2464,-0.1390,-1.1276
GBRU,2010-09-01,49.7000,20.5967,71.8906,-0.1233,-0.0312,-1.1849
GBRU,2010-10-01,161.7000,22.1613,85.4534,0.0619,0.6534,-0.7048
GBRU,2010-11-01,93.0000,23.1367,86.3873,0.4539,0.0499,-0.3347
GBRU,2010-12-01,87.6000,27.4645,139.1313,0.2632,-0.0176,-0.7281
GBRU,2011-01-01,244.8000,29.1710,167.5242,0.2701,0.1193,-0.1384
GBRU,2011-02-01,426.7000,26.7607,106.7012,1.9549,1.8005,1.3743
GBRU,2011-03-01,65.6000,26.1290,139.0648,1.8557,1.5899,1.2373
GBRU,2011-04-01,93.5000,23.9567,115.6018,1.3778,1.1694,1.4159
GBRU,2011-05-01,18.8000,20.3710,82.3961,-1.3293,0.8542,0.5808
GBRU,2011-06-01,35.8000,17.6000,54.0498,-0.7803,1.0053,0.6654
GBRU,2011-07-01,111.2000,18.3065,62.6661,-0.1958,0.8750,0.6566
GBRU,2011-08-01,2.8000,19.6387,71.4890,-0.2347,-1.1813,0.5872
